,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,10,/songs/1621063,KT Tunstall,Crows,https://genius.com/Kt-tunstall-crows-lyrics,http://api.genius.com/songs/1621063,Invisible Empire // Crescent Moon,2013-06-10,"Run to the end Run to the end of the pier See how the crows are all Darker than night Blacker than skies in the summer If this is my time Pistons will grind to a halt I lie upon the ground It wouldn't be long Till circles would form in the sky And if the crows come down tonight Pick off your clothes in the pale light Have you said all you needed to say Under my feet Under my feet I can hear her Prophesizing Overthrowing us all Showing us all that we're needless So come closer, closer than that Yeah come closer, closer than that Yeah come on blackbirds Come closer, closer than that And if the crows come down tonight Pick off your clothes in the pale light And if the crows come at their might With their hearts set on our pretty eyes Have I said all that I needed to say All I need to say Come on blackbirds",1,3,1,0,1,1,6,1,0,2,0.765
11,11,/songs/3917592,KT Tunstall,Dark Side of Me,https://genius.com/Kt-tunstall-dark-side-of-me-lyrics,http://api.genius.com/songs/3917592,WAX,2018-08-24, Seldom do I tell you That I need you in the way that I do Pretended we were opposites But it's not the truth of it I denied you Physical and feminine These are just the words that we use They don't mean a thing When I got the blues   I feel The bad blood rising It's real Like I'm somebody else I ran to California Felt the water at my feet But I still got a dark side of me   Sippy-cup adrenaline Tryin' to make the skeleton move I treat myself like firewood Even though I knew I could Learn to adore you With me like a shadow But I always had to hide it away But then I let it grow Too big for the cage   I feel The bad blood rising It's real Like I'm somebody else I know I can't afford to let this overtake me But I still got a dark side I feel The bad blood rising It's real Like I'm somebody else I always tried to warn you there are casualties 'Cause I still got a dark side of me I still got a dark side of me,5,7,4,7,6,9,14,12,2,10,0.1298
12,12,/songs/1072723,KT Tunstall,Difficulty,https://genius.com/Kt-tunstall-difficulty-lyrics,http://api.genius.com/songs/1072723,Tiger Suit,2010-09-22,"Isn't much more I can do for you Isn't much more that I can try Twisting myself into shapes To stop you crying What'll I do if I lose you What'll I do if I lose Difficulty is coming my way Coming my way  Making my way into places Only been seen on your darkest days Breaking my heart to take a walk Into your jungle What can I do in this world for you If difficulty is my friend Keeping me company when I know I don't need it I don't need it   You change every day You change every day (What can I do to make you notice) You change every day You change every day (A little more time to bring you home) You change every day You change every day How can I tell you the truth When I don't want to  Possible days in my future Possible ways into my past Sewing it up nice and tightly So I don't wonder  What if I did so much more for you And what if I'd said so much more Difficulty would be a stranger A stranger to me   You change every day You change every day (What can I do to make you notice) You change every day You change every day (A little more time to bring you home) You change every day You change every day How can I tell you the truth …  Oh, yeah (x3) I'm governed by difficulty   You change every day You change every day (What can I do to make you notice) You change every day You change every day (A little more time to bring you home) You change every day You change every day How can I tell you the truth When I don't want to",6,5,2,27,1,9,10,7,2,9,-0.8336
13,13,/songs/2062833,KT Tunstall,Don't you (forget about me),https://genius.com/Kt-tunstall-dont-you-forget-about-me-lyrics,http://api.genius.com/songs/2062833,None,2013-01-01,"Hey, hey, hey.... Woo... Won't you come see about me? I'll be alone, dancing and you know it baby Tell me your troubles and doubts Giving me everything inside and out Inside and out And love's strange so real in the dark Think of the tender things that we were working on Slow change may pull us apart I'll get us back together at heart, baby Don't You Forget About Me Don't Don't Don't Don't Don't You Forget About Me Will you stand above me? Look my way and never love me Rain keeps falling, rain keeps falling Down, down, down Would you recognise me? Call my name, walk on by Rain keeps falling, rain keeps falling Down, down, down, down, dow, down, down... Don't you try and pretend It's my feeling we'll win in the end I won't harm you or touch your defenses Vanity and security Don't you forget about me I'll be alone, dancing and you know it baby Going to take you apart I'll put us back together at heart, baby Don't You Forget About Me Don't Don't Don't Don't Don't You Forget About Me As you walk on by Will you call my name? As you walk on by Will you call my name? When you walk away? Will you walk away Will you walk on by Come on, call my name Don't you (don't you) Will you call my name? I say La la la la la la la la la la la la la La la la la la la la la la la la la la La la la la la la la la la la la la la Will you walk on by? Don't you (don't you) Will you call my name? Will you walk on by? (don't you) Will you call my name? Will you walk on by?",2,2,1,5,8,14,32,7,1,23,-0.2612
14,14,/songs/2860184,KT Tunstall,Everything Has Its Shape,https://genius.com/Kt-tunstall-everything-has-its-shape-lyrics,http://api.genius.com/songs/2860184,KIN,2016-09-09," Head to head with a demon in my dreams Fight to the death and I don't know who wins I'm sitting ringside and in the middle How can I be both  Reached the conclusion some things never change Like love can be tough and I don't feel my age But life is a moving ocean of colour And I choose what I know To be true   Pull it apart and put it back together how you want it Often it's not the same as it first seemed While nothing can last forever Everything has its shape And usually it's exactly what you need   Bliss is surrounding twenty thousand people What will it take to break the magic spell? Who saw the mercy, who heard the whistle Of a bullet as they fell?   Pull it apart and put it back together how you want it Often it's not the same as it first seemed While nothing can last forever Everything has its shape And usually it's exactly what you need   When I fall Fall like a stone Dropped in a river Too heavy for the flow But it's now or never I'll build myself a heaven Making a heaven And this is how you do it   You pull it apart and put it back together Pull it apart and put it back together Pull it apart and put it back together Pull it apart and put it back together",4,1,2,4,3,8,16,6,2,3,0.9691
15,15,/songs/2854737,KT Tunstall,Evil Eye,https://genius.com/Kt-tunstall-evil-eye-lyrics,http://api.genius.com/songs/2854737,KIN,2016-09-09," Say you don't listen to every word that I say Kind of explains it all in some peculiar way I know it, and you know it There's no distance gonna keep you safe   It was an evil eye (Watching you) Got an evil eye (Look at you) It was an evil eye (Watching you) Got an evil eye (Cuts right through)   Teaching you lessons and now I'm meant to behave While you change like a season inside a single day You want me to, be more like you But you're never gonna get your way   'Cuz there's an evil eye (Watching you) There's an evil eye (Look at you) There's an evil eye (Watching you) There's an evil eye (Cuts right through)   Judge away Cover parts of me you don't deem worthy of your love But beware There's power beyond measure When I jut wide out   There's no danger you'll be left on the shelf For you're the poster boy for falling in love yourself But one's only Gonna get lonely Let the light into that crack in your shell   'Cuz you got an evil eye (Watching you) Got an evil eye (Look at you) Got an evil eye (Watching you) Got an evil eye (Cuts right through) Cuts right through you Cuts right through you Cuts right through you  Can't you see? Until I know you're sorry there's an arrow for your chest God help me Tell a different story and put my heart at rest   Well there's an evil eye (Watching you) Got an evil eye (Look at you) There's an evil eye (Watching you) Got an evil eye (Cuts right through)",18,3,18,22,5,23,11,20,1,10,-0.9983
16,16,/songs/1531077,KT Tunstall,Fade Like A Shadow,https://genius.com/Kt-tunstall-fade-like-a-shadow-lyrics,http://api.genius.com/songs/1531077,Tiger Suit,2010-08-06,"You grew wings on your heart But you let it out your ribcage And it flew into the dark  Like a ghost, just like a ghost And it flutters by my window When I need my sleep the most  So choose my weapon and choose my way It's easy saying nothing when there's nothing to say Thinking about it everyday And starting to notice you're fading away  Fade like a shadow Fade like a shadow Fade like a shadow, fade  Fade like a shadow Fade like a shadow  You want eyes in your hands And power in your pocket As I stop to watch you dance  With your hips swinging They shake, hips swinging got your Hips swinging, they shake, hips swinging got your Hips swinging, they shake, hips swinging again  Got your hips swinging, they shake, hips swinging got your Hips swinging, they shake, hips swinging got your Hips swinging, they shake, hips swinging Again, again and again and again  So choose my weapon and choose my way It's easy saying nothing when there's nothing to say Thinking about you everyday starting to notice  Then two steps forward and one step back Make up in love what you think I lack You've got a vampire on your neck Everybody knows what happens next, you  Fade like a shadow Fade like a shadow Fade like a shadow, fade  Fade like a shadow Fade like a shadow  So choose my weapon and choose my way (Fade like a shadow, fade like a shadow) It's easy saying nothing when there's nothing to say (Fade like a shadow, fade) Thinking about you everyday starting to notice (Fade like a shadow, fade like a shadow)  Fade like a shadow Fade like a shadow Fade like a shadow, fade  You fade like a shadow Fade like a shadow",1,1,1,4,2,26,3,1,0,1,0.9959
17,17,/songs/1068200,KT Tunstall,False Alarm,https://genius.com/Kt-tunstall-false-alarm-lyrics,http://api.genius.com/songs/1068200,Eye to the Telescope,2004-12-13,"I'm trying to put this thing to bed I drugged it in its sleep There isn't many memories I'm comfortable to keep This ball keeps rolling on It's heading for the street Keep expecting you to send for me The invitation never comes  Each time I turn around There's nothing there at all So tell me why I feel like I'm up against a wall But maybe it's a false alarm And every answer sounds the same Just colours bleeding into one That hasn't got a name Maybe I can't see Maybe it's just me  Now the curtain's coming up The audience is still I'm struggling to cater for The space I'm meant to fill And distance doesn't care No, distance doesn't care  Each time I turn around There's nothing there at all So tell me why I feel like I'm up against a wall But maybe it's a false alarm And every answer sounds the same Just colours bleeding into one That hasn't got a name Maybe I can't see Maybe it's just me  I'm trying to put this thing to bed I drugged it in its sleep Remember what you said Are you comfortable to keep it? Keep it...",0,6,2,4,0,4,2,4,2,1,-0.593
18,18,/songs/1650891,KT Tunstall,Feel It All,https://genius.com/Kt-tunstall-feel-it-all-lyrics,http://api.genius.com/songs/1650891,Invisible Empire // Crescent Moon,2013-06-10," I'm growing like a seed Rain's been falling on me I've been covered and cold I've been shrouded in doubt  My heart is on a wire Sitting pretty like a bird But the hunter is out And the eagle has heard the word   That I feel Feel it all Yes I can feel Feel it all   I'm looking to the sky And I'll be listening to the stars And maybe thinking of you And wondering where you are  Do you know what you've done for me? You made my branches grow Now they can play with the wind And they can carry the snow   And they can feel, feel it all Yes they can feel, feel it all   So take what you want And leave what you don't need And I'll go looking for you You keep your eye out for me  'Cause our heart is on a wire Sitting pretty like a bird But the hunter is hunting And the eagle is us   And we can feel, feel it all Yes we can feel, feel it all Oh we can feel, it all Yes we can feel, it all   Feel, feel, feel it all And we can feel, feel it all Feel, feel, feel it all Oh we can feel, feel, feel it all We can feel, feel it all Feel, feel, feel it all",1,7,0,4,4,7,7,5,1,9,0.9816
19,19,/songs/3089109,KT Tunstall,Fit In,https://genius.com/Kt-tunstall-fit-in-lyrics,http://api.genius.com/songs/3089109,3 Generations (Original Motion Picture Soundtrack),2017-05-05,"When the fire goes out and you can't get started And you know there's nothing to keep you apart When the light comes in and you know that it's over And you'll never go where you don't feel Like you fit in  You don't have to be anything for me When your're all tired out and you need a little loving Come over here you said, and I'll be what you need When you're hollowed out I can't find you, find you forever to me darling  Pour some luck on me 'Cause I'm an incandescent dream So come on and help me And you'll never go where you don't feel Like you fit in Know you'll never go where you don't feel Like you fit in    Calm day vibrating The one that's a few rooms into this song Tamed and domesticated Fit it in sophisticated  Calm day vibrating The one that's a few rooms into this song Tamed and domesticated  ([?]) Pour some luck on me ([?]) (So you can fit in) 'Cause I'm an incandescent dream ([?]) ([?])  And you'll never go where you don't feel like you fit in And you'll never go where you don't feel like you fit in And you'll never go where you don't feel like you fit in",0,2,0,1,4,1,13,0,2,9,0.9839
20,20,/songs/2055310,KT Tunstall,Float,https://genius.com/Kt-tunstall-float-lyrics,http://api.genius.com/songs/2055310,None,2013-01-01,"I'm gonna fall Head first and fast like an avalanche Maybe I'll land, maybe I'll crash I'll take the chance 'Cause there's nothing but Air in between me and everything Nothing to keep me from flying aimlessly Shamelessly laughing at destiny And no one knows how high I go Or what makes the atmosphere glow I could follow the narrow road Or maybe I'll let it all go And just float I'm gonna live Headstrong and wild like a golden child All of the while I'll be taking each breath with a mile-wide smile ‘Cause there's nothing but ground below Why should I take it slow? Status quo isn't so great And I know I can light up the sky like a thunderbolt And no one knows how high I go Or what makes the atmosphere glow I could follow the narrow road But maybe I'll let it all go And just float I'll float, float No one knows how high I go Or what makes the atmosphere glow I could follow the narrow road But maybe I'll let it all go And just float I'll float, float",0,4,0,3,6,4,10,3,5,5,-0.4133
21,21,/songs/1237380,KT Tunstall,Girl And The Ghost,https://genius.com/Kt-tunstall-girl-and-the-ghost-lyrics,http://api.genius.com/songs/1237380,None,2013-01-01,"The girl and the ghost Sit in the corner The girl and the ghost Seems they have a lot to say The girl and the ghost Haven't seen each other in three years The girl and the ghost Feel simple seconds slipped away Slipped away  The ghost and the girl Commonly connected by something bigger A phenomenon that sets off the eternal trigger That lets the light through that usually goes Around and around and around  The girl and the ghost Meet in the corridor The girl and the ghost They touch fingers and walk right through The girl and the ghost Feel so familiar and fearless The girl and the ghost Know each other like other people do, whoa Other people do Other people do  The ghost and the girl Commonly connected by something bigger A phenomenon that sets off the eternal trigger That lets the light through that usually goes... Ghost and the girl Commonly connected by well something bigger A phenomenon that sets off the eternal trigger That lets the light through that usually goes Around and around and around Usually goes Around and around and around Usually goes around",0,0,0,12,0,0,3,0,0,2,-0.9265
22,22,/songs/926444,KT Tunstall,Glamour Puss,https://genius.com/Kt-tunstall-glamour-puss-lyrics,http://api.genius.com/songs/926444,Tiger Suit,2010-09-22,"Long legs taking you somewhere Catch your reflection in a window pane The universe is startin' to feel ya Drinking tequila like it's the name of the game   Well you know it hasn't happened yet You're relying on your next cheque I know that you're a glamour puss And your explanation's useless So you chew, chew on the root In your beautiful high heeled shoes Miss glamour glamour puss  Baby juggles fire in a blindfold Riding a motorcycle Through a hula-hoop but it Sounds like dust on your record You're showing the pressure Of doing loop-de-loop-de-loop-de-loop-de-loop  Oh-ohh   Well I know it hasn't happened yet You're relying on your next cheque I know that you're a glamour puss And my explanation's useless So you chew, chew on the root In your beautiful high heeled shoes Miss glamour glamour puss  Push a little longer Dance a little harder Never give yourself away Love a little less To keep yourself together Everything will come your way  (Yeah yeah) Push a little harder Dance a little longer (Yeah yeah!) Never give yourself away (Yeah yeah) Love a little less To keep yourself together (Yeah yeah!) Everything will come your way  Oh oh  (Yeah yeah) Well you know it hasn't happened yet (Yeah yeah!) You're relying on your next cheque (Yeah yeah) I know that you're a glamour puss (Yeah yeah!) And my explanation's useless useless  Yeah yeah) Well you know it hasn't happened yet (Yeah yeah!) You're relying on your next cheque (Yeah yeah) I know that you're a glamour puss (Yeah yeah!) And my explanation's useless  So you choo-choo on the roof In your beautiful high heeled shoes Miss glamour glamour puss Glamour glamour puss",0,2,8,2,8,16,8,0,2,2,0.997
23,23,/songs/1295940,KT Tunstall,Golden Frames,https://genius.com/Kt-tunstall-golden-frames-lyrics,http://api.genius.com/songs/1295940,Tiger Suit,2010-09-22,"It was the middle of the night When she found there was something On her mind Pointless to fight, there was Nothing to be done about the Persistent nature of it Emanating from the doorframe Was a hum that grew into a roar Followed by the light Followed by the light Followed by the terrible light   In my life I've never seen Anything quite like it And I've been around for years With the eyes of a bird, me And the nose of a fox, me I'm prepared, but I'm scared It's coming for me (It's coming for me)  She was popular and pretty Everybody knew her name You couldn't count on the walls Of the kitchen all the Pictures in the golden frames Oh the pictures in the golden frames But she was followed by the light Followed by the light Swallowed by the terrible light   In my life I've never seen Anything quite like it And I've been around for years With the eyes of a bird, me And the nose of a fox, me I'm prepared, but I'm scared It's coming for me  Woo-ooo…  Oh look into the Golden Frames Step into the Golden Frames Be careful of the Golden Frames",3,6,4,3,2,4,7,3,0,5,0.379
24,24,/songs/1000668,KT Tunstall,Hallowed Ground,https://genius.com/Kt-tunstall-hallowed-ground-lyrics,http://api.genius.com/songs/1000668,Invisible Empire // Crescent Moon,2013-06-10,"Standing on hallowed ground, standing on hallowed ground All folks like to stand here And they're not even from this town When I make myself some money And my path in life is found I'm taking off to find my hallowed ground  Well, I'm drinking in the graveyard And I'm roving through the park Dreaming through the daytime And just waiting for the dark Cause that's when I can see them Pouring out the Cutty Sark Stamping their bony feet to leave their mark  Stamping on hallowed ground, stamping on hallowed ground All folks like to stamp here And they're not even from this town When I make myself some money And my path in life is found I'm taking off to find my hallowed ground  Well, they hung them from the windows And they burnt them at the stake All their misdemeanors But they may have made mistakes So keep your cauldrons quiet And keep your neck in brace You're lucky to be living in this place  Living on hallowed ground, living on hallowed ground All types like to live here And they're not even from this town When I make myself some money And my path in life is found I'm taking off to find my hallowed ground  Well, the pyres are all ashes And the water's running clear The screaming of repentance Is too distant now to hear So I'll row my boat like Flora And I'll ride like Paul Revere I'm going to get the fuck away from here  Get the fuck away from hallowed ground, get away from hallowed ground People, get away here Well, I'm trying to get out of this town When I make myself some money And my path in life is found Well, I'm taking off to find my hallowed ground",6,5,2,1,10,7,13,4,6,21,0.8608
25,25,/songs/2854751,KT Tunstall,Hard Girls,https://genius.com/Kt-tunstall-hard-girls-lyrics,http://api.genius.com/songs/2854751,KIN,2016-09-09,"Hey! C'mon   Oh, all you soft girls Trying to be hard girls You know that nothing changes Just be yourself   Never got a lot of empathy Wearing my insides here on the outside Could've got a little temporary relief Peeling the broadside, getting the thrill But it was just a distraction To keep me up when I wasn't awake   Oh, all you soft girls Trying to be hard girls You know that nothing changes (Nothing changes) Just be yourself (Nothing changes) (Just be yourself)   Following the path that I should Baby, legacy leaving was completely deceiving And I'd never gotten where I wanted to be I didn't notice it was all just a show I understand the attraction Of wearing [?] all the time   Oh, all you soft girls Trying to be hard girls You know that nothing changes (Nothing changes) 'Cuz your hair's in your face And all you good boys Trying to be bad boys You know that nothing changes (Nothing changes) Just be yourself  Hey! Turn it up! Hey! You can do it! C'mon Let's go!   Oh, all you soft girls Trying to be hard girls You know that nothing changes (Nothing changes) 'Cuz your hair's in your face And all you good boys Trying to be bad boys You know that nothing changes (Nothing changes) Just be yourself Hey!",2,5,6,15,4,9,8,2,3,4,-0.8045
26,26,/songs/1513144,KT Tunstall,Heal Over,https://genius.com/Kt-tunstall-heal-over-lyrics,http://api.genius.com/songs/1513144,Eye to the Telescope,2004-12-13,"It isn't very difficult to see why You are the way you are Doesn't take a genius to realise That sometimes life is hard It's gonna take time But you'll just have to wait You're gonna be fine But in the meantime  Come over here, lady Let me wipe your tears away Come a little nearer, baby 'Cause you'll heal over Heal over Heal over someday  And I don't wanna hear you tell yourself That these feelings are in the past You know it doesn't mean they're off the shelf Because pain's built to last Everybody sails alone But we can travel side by side Even if you fail You know that no one really minds  Come over here, lady Let me wipe your tears away Come a little nearer, baby 'Cause you'll heal over Heal over Heal over someday  Don't hold on but don't let go I know it's so hard You've got to try to trust yourself I know it's so hard, so hard  Come over here, lady Let me wipe your tears away Come a little nearer, baby 'Cause you'll heal over Heal over Heal over someday  Yeah, you're gonna heal over...",1,3,1,3,14,3,18,2,1,15,-0.8396
27,27,/songs/1351246,KT Tunstall,Honeydew,https://genius.com/Kt-tunstall-honeydew-lyrics,http://api.genius.com/songs/1351246,Invisible Empire // Crescent Moon,2013-06-10,"All I want is to be everything to you You keep telling me it's easy to do When I think of all the time wasted trying Never getting through Now I'm drinking from the honeydew  Give a little, give a lot, my love It never matters cause it's always enough Just to know that you are coming over Beggers my belief Oh my eyes, you give me sweet relief  When I think of all the time wasted trying Never getting through Now I'm drinking from the honeydew",2,4,2,0,2,4,3,0,1,1,0.7921
