,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,10,/songs/2456630,Hinder,Foolish Eyes,https://genius.com/Hinder-foolish-eyes-lyrics,http://api.genius.com/songs/2456630,When the Smoke Clears,2015-05-12," I'm still getting used to have no one to talk to In the middle of the night sometimes I still swear I feel you Sometimes it's like you just left the room Cause' I can still smell your favorite perfume It goes on and on and on   I miss that skirt you wear out on the weekends And I can still see the old clean shirt you'd sleep in That image of you is burning my mind Stuck in myself, stuck in that time It goes on and on and on   I can't see through these foolish eyes As soon as I let you in you got me blind And I can't keep swallowing my pride It's killing me, I can't hold it all inside   Thinking of checking out of this town I'm walking (walking) I'm tired of everybody asking if we're back to talking (talking) I'm sick of seeing you, sick of our friends Sick of feeling sick all over again It goes on and on and on   I can't see through these foolish eyes As soon as I let you in you got me blind And I can't keep swallowing my pride It's killing me, I can't hold it all inside These foolish eyes Woah oh woah   It goes on and on and on It goes on and on and on   I can't see through these foolish eyes As soon as I let you in you got me blind I can't keep swallowing my pride It's killing me, I can't hold it all inside These foolish eyes These foolish eyes I can't see, I can't see I can't see, I can't see I can't see, I can't see through these foolish eyes",5,2,6,4,7,21,9,8,1,6,-0.9892
11,11,/songs/1116619,Hinder,Freakshow,https://genius.com/Hinder-freakshow-lyrics,http://api.genius.com/songs/1116619,Welcome to the Freakshow,2012-08-30,"Momma's got a tattoo, drinking on the valium Passed out in the bathroom, feeling no pain Daddy's at the strip club, loving that lap love Burning those bills up, making it rain  Sister's got the TV, nothing but reality Showing her how to be a dirty little skank Brother's got a new dress, pretty as a princess Working in the lux, gets money and the pain  Step right up, yeah, you don't wanna listen Everybody's got a ticket  Whoa oh, whoa oh Living on the front row, welcome to the freak show What more, what more Jumping off the tight-rope, everybody's psycho  Sneak a peak, have a seat, ready, sex, here we go Welcome to the freak show  Super sweet in real life, super slutty house wife Fighting for the spotlight, feeling no shame It's good to be a trainee, put it on the internet Making sure they don't forget my pretty little face  Look at me, I can be my own paparazzi Ain't nobody gonna stop me  What more, what more Everyone's a fake team, they shoot for the fifteen Nobody can resist it, everybody's twisted  Sneak a peak, have a seat, ready, set, here we go Welcome to the freak show  Whoa oh, whoa oh Living on the front row, welcome to the freak show What more, what more Jumping off the tight-rope, everybody's psycho  Sneak a peak, have a seat, ready, sex, here we go Welcome to the freak show  Whoa oh, whoa oh Living on the front row, welcome to the freak show What more, what more Jumping off the tight-rope, everybody's psycho  Sneak a peak, have a seat, ready, sex, here we go Welcome to the freak show  Whoa oh, whoa oh Whoa oh, whoa oh Whoa oh, whoa oh Welcome to the freak show  Whoa oh, whoa oh Whoa oh, whoa oh Whoa oh, whoa oh Welcome to the freak show",12,14,4,10,12,20,18,6,9,25,0.9757
12,12,/songs/981887,Hinder,Get Me Away From You,https://genius.com/Hinder-get-me-away-from-you-lyrics,http://api.genius.com/songs/981887,Welcome to the Freakshow,2012-08-30,"You're past the point of bad for me I must be drowning, 'cause I can't breathe In this hotel room, waiting for you It's getting kind of crazy what I'm willing to do  You like the drug, I've grown to hate But love too much to walk away From this lonely room, waiting for you It's getting kind of crazy what I'm willing to lose  So what do I have to do?  To get me away from you Get me away from you Something is wrong Feeling this right ain't helping me out tonight Get me away from you, get me away from you  It's way too late to change my mind I swear to God it's the last time I'll be holding you in this hotel room It's getting kind of hard to find another excuse  So what the hell am I supposed to do?  To get me away from you Get me away from you Something is wrong Feeling this right ain't helping me out tonight Get me away from you, get me away from you  I'll pour a drink, to help me forget But it drives me back to my one regret  Get me away from you Get me away from you Oh what am I supposed to do?  To get me away from you Get me away from you Something is wrong Feeling this right ain't helping me out tonight Get me away from you, get me away from you  What the hell am I supposed to do?",11,5,9,13,8,18,9,13,4,8,-0.9919
13,13,/songs/185167,Hinder,Get Stoned,https://genius.com/Hinder-get-stoned-lyrics,http://api.genius.com/songs/185167,Extreme Behavior,2005-07-26, Just hear me out If it's not perfect I'll perfect it 'til my heart explodes I highly doubt That I can make it through another of your episodes Lashing out One of the petty moves you pull before you lose control You wear me out But it's all right now   Let's go home and get stoned We could end up makin' love instead of misery Go home and get stoned Cause the sex is so much better when you're mad at me You wear me out (We could end up makin' love instead of misery) But it's all right now   Without a doubt All the breakup's worth the make up sex you're givin' me Let's hash it out Cause your bitchin' and your yellin' don't mean anything Don't count me out I can handle all the baggage that you're carrying You wear me out But it's all right now   Let's go home and get stoned We could end up makin' love instead of misery Go home and get stoned Cause the sex is so much better when you're mad at me You wear me out (We could end up makin' love instead of misery) But it's all right now   Let's go home and get stoned We could end up makin' love instead of misery Go home and get stoned Cause the sex is so much better when you're mad at me   Go home and get stoned We could end up makin' love instead of misery Go home and get stoned Cause the sex is so much better when you're mad at me You wear me out (We could end up makin' love instead of misery) But it's all right now Cause the sex is so much better when you're mad at me Let's go home and get stoned Let's go home and get stoned Let's go home and get stoned Let's go home and get stoned,13,8,13,15,15,35,20,16,1,18,0.9498
14,14,/songs/1471383,Hinder,Good Life,https://genius.com/Hinder-good-life-lyrics,http://api.genius.com/songs/1471383,All American Nightmare,2010-12-07,"Passed out layin' in a strip club parking lot Missing my shoes and my shirt Woke up face down, empty bottles all around And why the hell does my head hurt  You know you've been there A time or two Believe it or not We're just like you  It's a good life Gettin' so high the ground is out of sight Its a good life Wakin' up askin' what happened last night Its a good life I think I might have met my future ex wife  Wish we could remember these days But we never will  Woke up by surprise to a girl I didn't recognize Probably should remember her name I know it isn't right when we're loaded every single night They all start to look the same  You know you're been there A time or two Believe it or not We're just like you  It's a good life Gettin' so high the ground is out of sight Its a good life Wakin' up askin' what happened last night Its a good life I think i might have met my future ex wife  Wish we could remember these days But we never will  It may be too late to save my soul Better live it up before I get too old So now it's our tome to lose control But who gives a fuck this is rock n' roll  Yeah (Yeah)  It's a good life Gettin' so high the ground is out of sight Its a good life Wakin' up askin' what happened last night Its a good life I think I might have met my future ex wife  Wish we could remember these days But we never will",3,12,2,5,11,6,12,6,11,13,0.9861
15,15,/songs/1200120,Hinder,Hey Ho,https://genius.com/Hinder-hey-ho-lyrics,http://api.genius.com/songs/1200120,All American Nightmare,2010-12-07," I've never been so happy to see a girl leave Take your filthy little hands off my dirty ripped jeans You told me you hated my GNR shirt Shoulda known then, this is never gonna work But like what you like, it don't matter to me Just leave the Jack and take your Hennessy Take your Kanye out of my player, please Led Zeppelin 45 is stayin' with me   Hey ho, ain't nothin' little 'bout rock 'n' roll Hey ho, rap it up and hip hop down the road Hell no, don't turn down my radio If you're a dirty little rocker Baby come on and let it show and scream ""Hey ho!""   You never liked any damn song I wrote You spent my money and you smoked my smoke Pumpin' lame-ass beats in your foreign car It ain't real music without guitar I like Jimi Hendrix, baby, don't you know? I like gettin' high, not ridin' low   Hey ho, ain't nothin' little 'bout rock 'n' roll Hey ho, rap it up and hip hop down the road Hell no, don't turn down my radio If you're a dirty little rocker Baby come on and let it show and scream ""Hey ho!""   You can wait in line at the club, if you wanna Shake your ass all night, but I'm gonna Find a rocker chick that'll bang to Nirvana Yo, ho, you gotta go, you ain't nothin' but a   Hey ho, ain't nothin' little 'bout rock 'n' roll Hey ho, rap it up and hip hop down the road Hell no, don't turn down my radio If you're a dirty little rocker Baby come on and let it show and scream ""Hey ho!""   Never been so happy to see a girl leave Take Lil' Wayne out of my player, please Shoulda never let you smoke my smoke I like gettin' high, not ridin' low   If you're a dirty little rocker Baby come on and let it show and scream ""Hey ho!""",13,4,15,8,9,26,21,8,9,13,-0.9903
16,16,/songs/2166538,Hinder,Hit the Ground,https://genius.com/Hinder-hit-the-ground-lyrics,http://api.genius.com/songs/2166538,When the Smoke Clears,2015-11-21," When the smoke clears And the flashing lights and neon signs all disappear It's like closing time and the sound of silence is all you hear Cause everyone's gone Trying to make sense Well, maybe I got a little lost and got a little reckless I'm trying to piece it all together While I'm standing in the middle of the wreckage It's all I'm left with   Burning both ends of the night just trying to find it Anything I could to get me higher But when that high starts running out What goes up must come down Falling feels like flying 'til you hit the ground   I got a choice to choose I should learn to win cause I sure as hell know how to lose I spent most of my life just caught inside a catch 22 Damned if I don't, damned if I do   Burning both ends of the night just trying to find it Anything I could to get me higher But when that high starts running out What goes up must come down Falling feels like flying 'til you hit the ground   Well I keep asking Why I keep crashing   Burning both ends of the night just trying to find it Anything I could to get me higher But when that high starts running out What goes up must come down Falling feels like flying 'til you hit the ground Falling feels like flying 'til you hit the ground Falling feels like flying 'til you hit the ground",8,4,2,9,0,17,10,8,2,6,0.8303
17,17,/songs/187927,Hinder,Homecoming Queen,https://genius.com/Hinder-homecoming-queen-lyrics,http://api.genius.com/songs/187927,Extreme Behavior,2007-02-06," It’s been five years since I’ve seen her face She’s the Holy Ghost lost without a trace And now we’re left with the “what-ifs” It’s been five years since she left for LA She’s an angel with a dirty face And it seems to me She’s a casualty of all the pressure That we put on her And now we’ve lost her for good   It’s such a shame, shame, shame That our homecoming queen Was a lot like you and a lot like me And she never walked on water Guess no one really saw her   She was so adored by everyone When it came to looks she was next to none But loved partin’ and havin’ too much fun Then she hooked up with the wrong someone And he promised everything under the sun And it seems to me She’s a casualty of all the pressure That he put on her And now we’ve lost her for good   It’s such a shame, shame, shame That our homecoming queen Was a lot like you and a lot like me And she never walked on water Guess no one really saw her A shame, shame, shame That our homecoming queen Had a lot to prove and so many to please She’s just somebody’s daughter Just lookin’ for somebody to love her   Well I never knew you Wish I could’ve saved you From losers that drained you Before you got strung out With so much potential How could you let us down   It’s such a shame, shame, shame That our homecoming queen Was a lot like you and a lot like me And she never walked on water Guess no one really saw her Shame, shame, shame That our homecoming queen Had a lot to prove and so many to please She’s just somebody’s daughter Just lookin’ for somebody to love her She’s just somebody’s daughter Just lookin’ for somebody to love her   It’s such a shame, shame, shame",2,5,19,21,11,28,14,23,7,4,-0.994
18,18,/songs/187120,Hinder,How Long,https://genius.com/Hinder-how-long-lyrics,http://api.genius.com/songs/187120,Extreme Behavior,2007-02-06," Why’d you go and break what’s already broken I try to take a breath but I’m already chokin’ How long til this goes away   I try to remember to forget you But I break down every time I do It’s left me less than zero Beat down and bruised I can’t see him with you   Why’d you go and break what’s already broken I try to take a breath but I’m already chokin’ Cause everywhere I look I can see how you hold him How long til this goes away   I can’t seem to get my heart over you Cause you creep into everything I do And now I’m dying to know How he touches you I can’t see him with you   Why’d you go and break what’s already broken I try to take a breath but I’m already chokin’ Cause everywhere I look I can see how you hold him How long til this goes away How long til this goes away   She said she wants to be friends I took a big step back She said She said She said she’s sorry With one finger I said “Fuck that!”   I can tell you’re lyin’ when your lips move Cause of one lie it’s not me it’s you It’s left me less than zero Beat down and bruised I can’t see him with you   Why’d you go and break what’s already broken I try to take a breath but I’m already chokin’ Cause everywhere I look I can see how you hold him How long til this goes away   Why’d you go and break what’s already broken I try to take a breath but I’m already chokin’ Cause everywhere I look I can see how you hold him How long til this goes away How long til this goes away   She said she wants to be friends I took a big step back She said She said She said she's sorry With one finger With one finger I said ""Fuck that!""",7,8,2,6,2,9,2,7,6,2,-0.9635
19,19,/songs/1418018,Hinder,I Dont Wanna Believe,https://genius.com/Hinder-i-dont-wanna-believe-lyrics,http://api.genius.com/songs/1418018,Welcome to the Freakshow,2012-08-30,"From everything I've seen Everything good just goes away I never had a taste of heaven Without a little hell to pay  All I ever needed was someone to give instead of take But something about you makes it right to give it one more try  And I don't wanna believe if I can't believe in you But I'm ready to fall if you're the one that I'm falling to And tell me you're the one, 'cause baby I don't want to waste another day I don't wanna believe if I can't believe in you  I never been so scared, I was going nowhere, but now you're here I'm holding you too tight, pushing you away is my darkest fear I don't wanna break you, I don't wanna make you disappear I feel deadly kind of pain, but you take it all away  And I don't wanna believe if I can't believe in you But I'm ready to fall if you're the one that I'm falling to Tell me you're the one, 'cause baby I don't want to waste another day I don't wanna believe if I can't believe in you  I'm giving you, what's left of me So you can put me back together You're giving me what I needed all along  And I don't wanna believe if I can't believe in you But I'm ready to fall if you're the one that I'm falling to Tell me you're the one, 'cause baby I don't want to waste another day I don't wanna believe if I can't believe in you  I don't wanna believe if I can't believe in you But I'm ready to fall if you're the one that I'm falling to I don't wanna believe if I can't believe in you But I'm ready to fall if you're the one that I'm falling to",3,7,5,5,6,17,21,13,2,16,0.6427
20,20,/songs/2958982,Hinder,If Only For Tonight,https://genius.com/Hinder-if-only-for-tonight-lyrics,http://api.genius.com/songs/2958982,Stripped,2016-05-13," Hey pretty girl, what's your name? Looks like we're on the same page tonight What's the story, what's his name? Looks like you're in some pain, am I right?  Just like you, I can't escape But I could use a night away from an empty home And the hurt from it all   If only for tonight, girl We treat each other right, girl Like no one ever has Like nothing from the past Be on each other's side, girl Forget about real life Make everything alright If only for tonight   What kind of man would treat you wrong? We could talk all night long but Your eyes make it clear Finish off the drink you have Don't worry girl, it's on my tab Let's get out of here  Leave the phone and hit the lights It feels so good to feel alive Or to feel anything at all   If only for tonight, girl We treat each other right, girl Like no one ever has Like nothing from the past Be on each other's side, girl Forget about real life Make everything alright If only for tonight  Ohh... oooh...   It's nice to know we're not alone Don't gotta do this on our own It'll take some time to get this There's more to life than what we have Moving on ain't so bad if it's gonna feel like this...  Even if...   It's only for tonight, girl We treat each other right, girl Like no one ever has Like nothing from the past Be on each other's side, girl Forget about real life Make everything alright If only for tonight, yeah  Forget about that life Make everything alright If only for tonight   Hey pretty girl, what's your name? Looks like we're on the same page tonight",7,12,5,9,9,16,16,9,6,14,0.9957
