,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,10,/songs/119224,Mariah Carey,Almost Home,https://genius.com/Mariah-carey-almost-home-lyrics,http://api.genius.com/songs/119224,None,2013-02-13," Hey, hey You're almost home You're almost home You're almost home   I've seen the light in the sky In disguise, like fireflies Burning bright, just to vanish in the dark I've held hope in my two hands That there would be another chance To find the kingdom I'm believing in my heart   'Cause underneath the good Is something greater than you know   When you're almost there and you're almost home Just open up your eyes and go (go) When you're almost there, almost home Know you're not alone, you're almost home, home (You're almost home)   When you run, run so far You've forgotten who you are Where you're from It's like some other universe You count your steps like they're regrets You catch one breath, then lose the rest Wrong is right, right is left And there's nowhere left to turn So don't believe in everything You think, you think you know   When you're almost there and you're almost home Just open up your eyes and go (go) When you're almost there, almost home Know you're not alone, you're almost home, home (You're almost home)   When you let your heart be the compass You won't get lost, not if you trust it When you hear the sound of the trumpet Louder than ever before   Oh, when you're almost there, almost home Just open up your eyes and go (go) 'Cause you're almost there, almost home Know you're not alone, you're almost Home, home, home, home When you're almost there, almost home Just open up your eyes and go (go) You're almost there, you're almost home (Know you're not alone, you're almost Home, home, home, home)",1,2,1,2,2,6,8,5,6,7,0.8874
11,11,/songs/204160,Mariah Carey,Alone in Love,https://genius.com/Mariah-carey-alone-in-love-lyrics,http://api.genius.com/songs/204160,Mariah Carey ,1990-06-12, Swept me away But now I'm lost in the dark Set me on fire But now I'm left with a spark Alone you got beyond the haze and I'm lost inside the maze I guess I'm all alone in love   I look into your eyes You turn the other way And now I realize It's all a game you play   I hold you in the night And wake to find you gone You're running out of sight It's so hard holding on All alone in love   Swept me away But now I'm lost in the dark Set me on fire But now I'm left with a spark Alone you got beyond the haze and I'm lost inside the maze I guess I'm all alone in love   You haunt me in my dreams I'm calling out your name I watch you fade away Your love is not the same   I figured out your style To quickly drift apart You held me for a while Planned it from the start All alone in love   Sitting in the dark without you How am I supposed to make it through the night Slowly fall apart without you Cry away the hours 'till the morning light   Swept me away But now I'm lost in the dark Set me on fire But now I'm left with a spark Alone you got beyond the haze and I'm lost inside the maze I guess I'm all alone in love,0,2,0,8,6,13,6,12,3,0,0.8394
12,12,/songs/1043749,Mariah Carey,America the Beautiful,https://genius.com/Mariah-carey-america-the-beautiful-lyrics,http://api.genius.com/songs/1043749,Me. I Am Mariah… The Elusive Chanteuse,2014-05-23,"Oh, beautiful for spacious skies For amber waves of grain For purple mountain majesties Above the fruited plain  America! America! God shed His grace on thee And crown thy good with brotherhood From sea to shining sea From sea to shining sea Yeah, from sea to shining sea",0,6,0,1,6,1,17,0,1,4,0.9258
13,13,/songs/204176,Mariah Carey,And You Don't Remember,https://genius.com/Mariah-carey-and-you-dont-remember-lyrics,http://api.genius.com/songs/204176,Emotions,1991-09-17," Shattered dreams Cut through my mind Tragically our love has died Memories confine my head Bitterly I face the end   Trustingly, I gave my soul to you I let you inside Believing your lies   And you don't remember Every time you told me You were mine forever For eternity And you don't remember How you used to hold me How we'd melt together How you needed me How we used to be in love   Stranded here In nothingness With only tears And loneliness   Foolishly, I gave my soul to you I let you inside Believing your lies   And you don't remember (And you don't remember) Every time you told me (Every time you told me) You were mine forever For eternity And you don't remember (And you don't remember) How you used to hold me (How you used to hold me) How we'd melt together How you needed me How we used to be   Helplessly, I fell so deep I was so naive to let you in Why did I let you in To my heart   And you don't remember (Every time you told me) Anything that you told me You were mine forever For eternity Yes, you will I know you don't remember (I know you don't remember) How you used to hold me (How you used to hold me) How we'd melt together, together How you needed me How we used to be in love",4,4,3,2,3,10,14,8,0,11,-0.879
14,14,/songs/204697,Mariah Carey,Angels Cry,https://genius.com/Mariah-carey-angels-cry-lyrics,http://api.genius.com/songs/204697,Memoirs of an Imperfect Angel,2009-09-27," I shouldn't have walked away I would've stayed if you said We could've made everything OK But we just threw the blame back and forth We treated love like a sport The final blow hit so low I'm still on the ground   I couldn't have prepared myself for this fall Shattered in pieces, curled on the floor Supernatural love conquers all 'Member we used to touch the sky   And lightning don't strike the same place twice When you and I said goodbye, I felt the angels cry True love's a gift, we let it drift in a storm Every night, I feel the angels cry C'mon babe, can't our love be revived? Bring it back and we gon' make it right I'm on the edge just trying to survive As the angels cry   Limitless, omnipresent kind of love Couldn't have guessed it would just stop And disappear in a whirlwind Here I am walking on this narrow road Wobbling, but won't let go Waiting for a glimpse of the sun's glow   I know I can stand, just pull me back up But there ain't a hurricane, it's just us (No) I'm willing to live and die for our love Baby, we can get back that shine   'Cause lightning don't strike the same place twice When you and I said goodbye, I felt the angels cry 'Cause true love's a gift, we let it drift in a storm Every night, I feel the angels cry C'mon babe, can't our love be revived? Bring it back and we gon' make it right I'm on the edge just trying to survive As the angels cry   Baby, I'm missing you Don't allow our love to lose We gotta ride it through I'm reaching for you Baby, I'm missing you Don't allow our love to lose We gotta ride it through I'm reaching for you   Lightning don't strike the same place twice You and I said goodbye, felt the angels cry 'Cause true love's a gift, we let it slip in a storm Every night, I feel the angels cry   Oh, babe, don't let angels cry",13,15,3,11,32,27,44,16,19,23,0.8829
15,15,/songs/4041150,Mariah Carey,A No No,https://genius.com/Mariah-carey-a-no-no-lyrics,http://api.genius.com/songs/4041150,Caution,2018-11-01," I ain't even mad, no, not like befo' Off with your head, now slither out the door Snakes in the grass, it's time to cut the lawn Ed Scissorhands, AKA ""I cut you off"" (No) You ain't gonna lie to my face no mo' Hit me with 'I'm sorry', but I'm sorry, (No) Na-na-na-na-na-na-na-na-na-na, (No) Get me Ed Shapiro on the phone Case closed   You shoulda known that it's bigger than you You'll never know what I already knew After everything I already been through I can't waste no time, pay no 'tention to you   I said no No, no, no A no-no No, no That's a no-no No, no I said no-no No, no   You came so close, you just don't know Irregardless of what transpired It ain't even worthy of a slick reply Even if I was the last woman alive I would be like Ginger, you ain't Gilligan I really don't care, I'm in love with the island Rockin' Dior 'cause it goes with my diamonds Got a pink gown Custom by Alaia I'll be on stage when the stadium light up   You shoulda' known that it's bigger than you You'll never know what I already knew After everything I already been through I can't waste no time, pay no 'tention to you   I said no No, no, no A no-no No, no That's a no-no No, no I said no-no No, no I said no (I said no) A no-no No, no That's a no-no No, no, I said no-no No, no No  [Bridge: Notorious B.I.G.] He's a slut, he's a hoe, he's a freak Got a different girl every day of the week (Check it) He's a slut, he's a hoe, he's a freak Got a different girl every day of the week (Check it) He's a slut, he's a hoe, he's a freak Got a different girl every day of the week (Check it) He's a slut, he's a hoe, he's a freak Got a different girl every day of the week (Check it)   I said no (I said no) A no-no (Look) I said no-no That's a no-no (I said no) No, no I said no-no (No) (No, no, no) (No, no, no) (No, no, no) (And I said no) (No, no, no)   Parlez-vous français? I said non Lemme translate it, I said no I can say it en español No (No no no no) Portuguese for you não Japanese for you (iie) (I said no) (I said it) (I said no) I said no  I think, I think that was it Yep",7,6,9,3,5,11,8,3,0,6,-0.948
16,16,/songs/204210,Mariah Carey,Anytime You Need a Friend,https://genius.com/Mariah-carey-anytime-you-need-a-friend-lyrics,http://api.genius.com/songs/204210,Music Box,1994-05-31," If you're lonely And need a friend And troubles seem like They never end Just remember To keep the faith And love will be there To light the way   Anytime you need a friend I will be here You'll never be alone again So don't you fear Even if you're miles away I'm by your side So don't you ever be lonely Love will make it alright   When the shadows are closing in And your spirit diminishing Just remember You're not alone And love will be there To guide you home   Anytime you need a friend I will be here You'll never be alone again So don't you fear Even if you're miles away I'm by your side Don't you ever be lonely Love will make it alright   If you just believe in me I will love you endlessly Take my hand Take me into your heart I'll be there forever baby I won't let go I'll never let go   Anytime you need a friend I will be here You'll never be alone again So don't you fear Even if you're miles away I'm by your side (I'm with you wherever you are) So don't you ever be lonely It's alright, it's alright Anytime you need a friend I will be here You'll never be alone again So don't you fear Even if you're miles away I'm by your side So don't you ever be lonely It's alright, it's alright Anytime you need a friend I will be here You'll never be alone again So don't you fear Even if you're miles away I'm by your side So don't you ever be lonely It's alright, it's alright",11,1,6,11,13,11,25,6,0,18,0.9965
17,17,/songs/204677,Mariah Carey,Auld Lang Syne (The New Year's Anthem),https://genius.com/Mariah-carey-auld-lang-syne-the-new-years-anthem-lyrics,http://api.genius.com/songs/204677,Merry Christmas II You,2010-12-14," Should auld acquaintance be forgot And never brought to mind? Should auld acquaintance be forgot And auld lang syne!   For auld lang syne, my dear For auld lang syne We'll take a cup o' kindness yet For auld lang syne For auld lang syne  10, 9, 8, 7, 6, 5, 4, 3, 2, 1    Eh  Happy New Year, baby  4,3,2,1    Does anybody really know the words? Might as well sing along  Happy New Year, baby Happy New Year, baby    Happy New Year To you and your friends And have a drink on me Happy New Year To you And have a drink on me  8, 7, 6, 5, 4, 3, 2, 1  Happy New Year!",0,7,0,0,11,0,14,1,0,9,0.9872
18,18,/songs/204236,Mariah Carey,Babydoll,https://genius.com/Mariah-carey-babydoll-lyrics,http://api.genius.com/songs/204236,Butterfly,1997-09-16," It's 2:11 and I'm stressing Watching TV in my hotel suite I check my service every second At 2:10 you still hadn't called me So I'm gonna leave my cell phone Turned on in my purse by the bed And before I fall asleep I guess I'll just check my machine Again and again 'cause I'm Obsessing on you   I wanna be your babydoll Wrap me up nice and tight Love me all through the night Come lay me down Enfold me in your arms Cover me with velvet kisses Rock me on and on and whisper softly to me You wanna be my babydoll   Zoning out, thinking about you and me between the sheets I wanna get intimate, but you're not within my reach So I'll have a little more wine And I'll try to drink you out of my head And I'll lay awake awhile 'Til I'm high enough I can Forget all about you until I wake up again   I wanna be your babydoll Wrap me up nice and tight Love me all through the night Come lay me down Enfold me in your arms Cover me with velvet kisses Rock me on and on and whisper softly to me You wanna be my babydoll   Slipping into dreams I feel my love surround you My subconscious seems To weave itself around you Do you care for me? Beyond idolization Tell me how you feel But don't keep me at bay 'Cause I won't be waiting long   I wanna be your babydoll Wrap me up nice and tight Love me all through the night Come lay me down Enfold me in your arms Cover me with velvet kisses Rock me on and on and whisper softly to me You wanna be my babydoll I wanna be your babydoll Wrap me up nice and tight Love me all through the night Come lay me down Enfold me in your arms Cover me with velvet kisses Rock me on and on and cuddle up next to me Come on and be my babydoll",0,7,0,0,11,4,21,2,6,8,0.9961
19,19,/songs/148751,Mariah Carey,#Beautiful,https://genius.com/Mariah-carey-beautiful-lyrics,http://api.genius.com/songs/148751,Me. I Am Mariah… The Elusive Chanteuse,2013-05-06," Ah, ah, you’re beautiful (Yeah) Ah, ah, you’re beautiful   Hop on the back of my bike Let the good wind blow through your hair With an ass like that and a smile so bright Oh, you’re killing me, you know it ain’t fair, yeah Ride on through the middle of the night Let the moonlight kiss your skin When you dance like that, your jeans so tight Oh, you’re killing me, baby, do it again, yeah   You’re beautiful And your mind is fucking beautiful And I can’t pretend That doesn’t mean a thing to me, to me, yeah You’re beautiful Good Lord, you’re fucking beautiful And I can’t pretend That doesn’t mean a thing to me, to me, yeah, yeah   I like when you run red lights Don’t stop ’til you thrill me, oh, how you thrill me Always in control, how you do it, I don’t know But I don’t care, take me anywhere   ‘Cause it’s beautiful Oh, you make me feel undressable And I can’t pretend That doesn’t mean a thing to me, to me, oh yeah You’re beautiful And your mind is fucking beautiful And I can’t pretend That that doesn’t mean a thing to me, to me, yes You’re beautiful Good Lord, you’re fucking beautiful (so beautiful) And I can’t pretend That doesn’t mean a thing to me, to me, yeah, yeah   Ah, ah, you’re beautiful Ah, ah, you’re beautiful You don’t know what you’re doing, darling Ah, ah, you’re beautiful Hop on back my bike, darling Oh-oh, I'll take you Ah, ah, you’re beautiful Don’t you worry, darling Ah, ah, you’re beautiful",2,7,2,5,29,10,37,3,7,15,0.9989
